Phone_ID,Account_ID,Phone_Number,Phone_Source,Phone_Type,Is_Primary,Is_Verified,Is_DNC,Date_Added,Phone_Status,Preferred_Dial_Order
45763,14066,6416722457,Skip Trace,Landline,1,1,0,2026-01-05,Active,1
45764,14066,9123477014,Skip Trace,Mobile,0,0,0,2026-01-05,Wrong Party,2
45765,14066,1878590076,Client,Mobile,0,0,0,2026-01-05,Active,3
45766,14066,2849731142,Client,Home,0,1,0,2026-01-05,Active,4
45767,14066,0076896556,Client,Landline,0,1,0,2026-01-05,Active,5
45768,14067,5805723420,Credit Bureau,Mobile,1,1,0,2024-08-04,Active,1
45769,14067,9950757184,Client,Mobile,0,0,0,2024-08-04,Disconnected,2
45770,14067,1544970309,Client,Mobile,0,1,0,2024-08-04,Active,3
45771,14068,6636252230,Credit Bureau,Mobile,1,0,0,2025-11-28,Active,1
45772,14068,8389338539,Credit Bureau,Mobile,0,1,1,2025-11-28,Active,2
45773,14068,8445341401,Client,Mobile,0,1,0,2025-11-28,Active,3
45774,14069,9577432419,Skip Trace,Mobile,1,1,0,2024-09-24,Active,1
45775,14069,7728406796,Credit Bureau,Mobile,0,0,0,2024-09-24,Active,2
45776,14069,7985843024,Credit Bureau,Home,0,1,0,2024-09-24,Active,3
45777,14070,4334126702,Client,Mobile,1,1,0,2025-02-24,Disconnected,1
45778,14070,4891156373,Client,Mobile,0,1,0,2025-02-24,Active,2
45779,14070,9896498421,Client,Work,0,1,0,2025-02-24,Active,3
45780,14070,3598677858,Client,Landline,0,0,0,2025-02-24,Active,4
45781,14071,1794617666,Credit Bureau,Mobile,1,0,0,2026-01-01,Active,1
45782,14071,2517681496,Credit Bureau,Work,0,1,0,2026-01-01,Active,2
45783,14071,8939513752,Customer Provided,Mobile,0,1,0,2026-01-01,Active,3
45784,14071,1439067348,Client,Landline,0,1,0,2026-01-01,Active,4
45785,14071,8756117254,Customer Provided,Mobile,0,1,0,2026-01-01,Invalid,5
45786,14072,3699427978,Skip Trace,Work,1,0,0,2025-02-09,Active,1
45787,14072,2101013396,Client,Mobile,0,1,0,2025-02-09,Active,2
45788,14073,1551622812,Credit Bureau,Mobile,1,0,0,2024-07-27,Active,1
45789,14073,1458398917,Credit Bureau,Mobile,0,0,1,2024-07-27,Active,2
45790,14073,0646234423,Client,Home,0,1,0,2024-07-27,Active,3
45791,14073,3815790774,Client,Work,0,1,0,2024-07-27,Active,4
45792,14073,1266777770,Customer Provided,Mobile,0,1,0,2024-07-27,Active,5
45793,14074,1336911129,Credit Bureau,Mobile,1,0,0,2024-12-12,Active,1
45794,14074,5275303883,Client,Mobile,0,1,0,2024-12-12,Active,2
45795,14074,7381326956,Skip Trace,Work,0,0,0,2024-12-12,Active,3
45796,14074,4757414958,Skip Trace,Mobile,0,1,0,2024-12-12,Wrong Party,4
45797,14074,9250304760,Credit Bureau,Landline,0,1,0,2024-12-12,Active,5
45798,14075,5133498149,Client,Mobile,1,1,0,2024-07-09,Invalid,1
45799,14075,1777924878,Client,Mobile,0,1,0,2024-07-09,Disconnected,2
45800,14075,2972357767,Credit Bureau,Mobile,0,1,0,2024-07-09,Active,3
45801,14076,2559171128,Customer Provided,Mobile,1,1,0,2025-05-15,Active,1
45802,14076,9719953064,Client,Home,0,0,0,2025-05-15,Active,2
45803,14076,5041942217,Client,Mobile,0,1,0,2025-05-15,Active,3
45804,14077,4432034228,Skip Trace,Home,1,0,0,2024-08-13,Active,1
45805,14077,2451251134,Client,Home,0,1,0,2024-08-13,Active,2
45806,14078,7906034409,Credit Bureau,Mobile,1,0,0,2025-01-26,Active,1
45807,14078,3641182201,Client,Mobile,0,1,0,2025-01-26,Disconnected,2
45808,14078,3182063909,Client,Mobile,0,1,0,2025-01-26,Active,3
45809,14078,2075139991,Skip Trace,Mobile,0,0,0,2025-01-26,Active,4
45810,14079,5659943703,Client,Landline,1,1,0,2024-11-20,Active,1
45811,14079,4405732339,Client,Home,0,1,0,2024-11-20,Active,2
45812,14079,2361288005,Client,Mobile,0,1,0,2024-11-20,Active,3
45813,14079,8050613895,Customer Provided,Mobile,0,1,0,2024-11-20,Active,4
45814,14080,6223119716,Client,Mobile,1,1,0,2024-07-12,Active,1
45815,14080,6398163738,Client,Landline,0,1,0,2024-07-12,Active,2
45816,14080,3374882893,Client,Work,0,1,0,2024-07-12,Active,3
45817,14080,3978733314,Client,Mobile,0,1,0,2024-07-12,Active,4
45818,14081,2357345033,Client,Home,1,1,0,2024-09-23,Wrong Party,1
45819,14081,6018051984,Credit Bureau,Home,0,0,0,2024-09-23,Invalid,2
45820,14081,9469464714,Skip Trace,Landline,0,0,0,2024-09-23,Active,3
45821,14082,4714547321,Client,Work,1,1,1,2025-08-27,Invalid,1
45822,14082,3177412679,Skip Trace,Landline,0,0,0,2025-08-27,Invalid,2
45823,14082,6785014932,Credit Bureau,Mobile,0,1,0,2025-08-27,Disconnected,3
45824,14082,2593704396,Client,Mobile,0,1,0,2025-08-27,Active,4
45825,14082,4847788346,Client,Mobile,0,1,0,2025-08-27,Active,5
45826,14083,4280503944,Client,Mobile,1,1,0,2024-11-02,Active,1
45827,14083,8938029847,Credit Bureau,Mobile,0,0,0,2024-11-02,Active,2
45828,14084,8424465591,Client,Mobile,1,1,0,2025-04-06,Active,1
45829,14084,4264294196,Client,Mobile,0,1,0,2025-04-06,Active,2
45830,14084,3807881415,Credit Bureau,Landline,0,1,0,2025-04-06,Disconnected,3
45831,14084,8095702427,Credit Bureau,Mobile,0,0,0,2025-04-06,Active,4
45832,14085,7753511134,Client,Mobile,1,0,0,2025-09-16,Wrong Party,1
45833,14085,5676612452,Credit Bureau,Mobile,0,0,0,2025-09-16,Active,2
45834,14085,1924980083,Client,Mobile,0,0,0,2025-09-16,Active,3
45835,14086,7840538556,Credit Bureau,Mobile,1,1,0,2024-11-30,Disconnected,1
45836,14086,9658309753,Skip Trace,Mobile,0,0,0,2024-11-30,Active,2
45837,14086,9900964478,Client,Landline,0,1,0,2024-11-30,Active,3
45838,14087,2611013898,Skip Trace,Mobile,1,0,0,2026-01-29,Wrong Party,1
45839,14087,6220488060,Skip Trace,Mobile,0,0,0,2026-01-29,Disconnected,2
45840,14087,7655224087,Client,Mobile,0,1,0,2026-01-29,Disconnected,3
45841,14087,3495108233,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,4
45842,14088,7476771873,Credit Bureau,Mobile,1,1,0,2025-07-07,Active,1
45843,14088,6089630884,Skip Trace,Mobile,0,1,0,2025-07-07,Active,2
45844,14089,1036798397,Client,Mobile,1,1,0,2025-09-14,Active,1
45845,14089,1928501106,Client,Home,0,1,0,2025-09-14,Active,2
45846,14089,5494113792,Client,Mobile,0,1,0,2025-09-14,Active,3
45847,14090,0818281931,Client,Work,1,1,0,2024-10-10,Invalid,1
45848,14090,4838619902,Credit Bureau,Home,0,1,0,2024-10-10,Active,2
45849,14090,9273384326,Skip Trace,Mobile,0,1,0,2024-10-10,Active,3
45850,14091,1337040239,Credit Bureau,Mobile,1,1,0,2024-08-25,Active,1
45851,14091,9887028103,Client,Mobile,0,1,0,2024-08-25,Active,2
45852,14091,0788856859,Skip Trace,Mobile,0,1,0,2024-08-25,Active,3
45853,14091,8526439849,Credit Bureau,Landline,0,1,0,2024-08-25,Active,4
45854,14092,3535616186,Credit Bureau,Mobile,1,1,0,2024-12-07,Active,1
45855,14092,0785702539,Client,Landline,0,1,0,2024-12-07,Active,2
45856,14092,8758238327,Credit Bureau,Mobile,0,1,0,2024-12-07,Active,3
45857,14092,2144606880,Customer Provided,Mobile,0,1,0,2024-12-07,Active,4
45858,14092,7716383297,Client,Mobile,0,1,0,2024-12-07,Active,5
45859,14093,1761926664,Customer Provided,Mobile,1,1,0,2025-12-31,Active,1
45860,14093,4064494053,Credit Bureau,Mobile,0,1,0,2025-12-31,Active,2
45861,14094,2822604160,Client,Mobile,1,1,0,2026-01-20,Active,1
45862,14094,3791469993,Client,Work,0,1,1,2026-01-20,Active,2
45863,14095,9336884254,Client,Mobile,1,1,0,2024-09-13,Active,1
45864,14095,0696567403,Client,Mobile,0,1,0,2024-09-13,Active,2
45865,14095,9133450653,Customer Provided,Landline,0,1,0,2024-09-13,Wrong Party,3
45866,14095,3081218419,Client,Home,0,1,0,2024-09-13,Active,4
45867,14096,5237300519,Skip Trace,Home,1,1,0,2025-12-07,Active,1
45868,14096,3116917408,Skip Trace,Mobile,0,1,0,2025-12-07,Wrong Party,2
45869,14096,3316272452,Client,Mobile,0,1,0,2025-12-07,Active,3
45870,14096,3802191887,Client,Mobile,0,0,0,2025-12-07,Wrong Party,4
45871,14096,8573114540,Credit Bureau,Work,0,0,0,2025-12-07,Active,5
45872,14097,8393053709,Credit Bureau,Home,1,1,0,2025-07-03,Active,1
45873,14097,2750076962,Client,Mobile,0,1,0,2025-07-03,Active,2
45874,14097,5909522535,Client,Mobile,0,1,0,2025-07-03,Active,3
45875,14098,1266187007,Client,Mobile,1,1,0,2025-12-16,Active,1
45876,14098,7514730819,Credit Bureau,Mobile,0,0,0,2025-12-16,Wrong Party,2
45877,14099,7008896031,Client,Mobile,1,1,0,2025-06-07,Active,1
45878,14099,2258091228,Client,Mobile,0,0,0,2025-06-07,Active,2
45879,14099,4928052860,Credit Bureau,Mobile,0,0,0,2025-06-07,Active,3
45880,14099,9206104698,Client,Work,0,1,0,2025-06-07,Active,4
45881,14099,2097748153,Client,Mobile,0,1,0,2025-06-07,Active,5
45882,14100,8367252407,Client,Mobile,1,1,0,2026-01-05,Active,1
45883,14100,4530893118,Credit Bureau,Mobile,0,0,0,2026-01-05,Invalid,2
45884,14100,9958650466,Client,Mobile,0,0,0,2026-01-05,Wrong Party,3
45885,14101,7286480032,Skip Trace,Mobile,1,0,0,2026-01-16,Active,1
45886,14101,5021171750,Client,Work,0,1,0,2026-01-16,Active,2
45887,14101,3450079518,Client,Home,0,1,0,2026-01-16,Active,3
45888,14102,9255832953,Client,Landline,1,1,0,2025-11-30,Active,1
45889,14102,2186494162,Client,Mobile,0,1,0,2025-11-30,Active,2
45890,14102,4952783669,Skip Trace,Mobile,0,0,0,2025-11-30,Disconnected,3
45891,14103,7807189303,Skip Trace,Landline,1,0,0,2024-09-15,Active,1
45892,14103,0624625718,Customer Provided,Mobile,0,1,0,2024-09-15,Active,2
45893,14103,3671333422,Credit Bureau,Home,0,1,0,2024-09-15,Active,3
45894,14104,9909702629,Client,Mobile,1,0,0,2026-01-20,Active,1
45895,14104,3990848944,Credit Bureau,Mobile,0,1,0,2026-01-20,Wrong Party,2
45896,14104,5379892628,Client,Home,0,1,0,2026-01-20,Disconnected,3
45897,14105,9822234005,Skip Trace,Mobile,1,1,0,2024-08-21,Active,1
45898,14105,1504690264,Skip Trace,Mobile,0,1,0,2024-08-21,Active,2
45899,14105,7861449064,Client,Work,0,1,0,2024-08-21,Active,3
45900,14106,8945453902,Client,Mobile,1,1,0,2026-01-28,Active,1
45901,14106,5166119368,Credit Bureau,Mobile,0,1,0,2026-01-28,Active,2
45902,14106,2081390793,Skip Trace,Mobile,0,1,0,2026-01-28,Wrong Party,3
45903,14107,7194513333,Credit Bureau,Work,1,1,0,2025-02-04,Active,1
45904,14107,7419875157,Client,Mobile,0,0,0,2025-02-04,Active,2
45905,14107,6845349068,Client,Work,0,1,0,2025-02-04,Disconnected,3
45906,14108,3712281251,Client,Mobile,1,1,0,2025-12-08,Active,1
45907,14108,9491687073,Skip Trace,Mobile,0,0,0,2025-12-08,Active,2
45908,14109,6714944575,Credit Bureau,Home,1,0,0,2026-01-22,Active,1
45909,14109,1518702631,Skip Trace,Home,0,0,0,2026-01-22,Active,2
45910,14109,7335909169,Client,Mobile,0,1,0,2026-01-22,Active,3
45911,14110,4742016510,Credit Bureau,Mobile,1,1,0,2025-11-20,Invalid,1
45912,14110,4005922822,Customer Provided,Mobile,0,1,0,2025-11-20,Invalid,2
45913,14110,3181289550,Credit Bureau,Mobile,0,1,0,2025-11-20,Active,3
45914,14110,3552038991,Credit Bureau,Mobile,0,1,0,2025-11-20,Active,4
45915,14111,2706676647,Skip Trace,Mobile,1,1,0,2025-09-07,Active,1
45916,14111,0446887162,Skip Trace,Mobile,0,1,0,2025-09-07,Active,2
45917,14112,0296269604,Skip Trace,Mobile,1,1,0,2024-10-14,Active,1
45918,14112,2942267895,Skip Trace,Mobile,0,1,0,2024-10-14,Active,2
45919,14112,9301643068,Credit Bureau,Mobile,0,1,0,2024-10-14,Invalid,3
45920,14113,6739960492,Client,Mobile,1,1,0,2024-11-27,Active,1
45921,14113,3992678262,Client,Work,0,1,0,2024-11-27,Active,2
45922,14113,7448675572,Client,Mobile,0,1,0,2024-11-27,Active,3
45923,14113,3416376617,Client,Mobile,0,1,0,2024-11-27,Active,4
45924,14114,1111830814,Client,Work,1,1,0,2026-01-29,Active,1
45925,14114,2898889650,Credit Bureau,Landline,0,1,0,2026-01-29,Active,2
45926,14114,7119386011,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,3
45927,14114,8995976862,Client,Mobile,0,1,0,2026-01-29,Disconnected,4
45928,14114,0514616589,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,5
45929,14115,9673459377,Client,Mobile,1,1,0,2025-10-12,Active,1
45930,14115,9300645979,Client,Mobile,0,1,0,2025-10-12,Active,2
45931,14116,8413695595,Credit Bureau,Mobile,1,0,0,2026-01-26,Active,1
45932,14116,5189497325,Skip Trace,Mobile,0,1,0,2026-01-26,Active,2
45933,14116,1931607814,Client,Mobile,0,1,0,2026-01-26,Wrong Party,3
45934,14116,3105822269,Client,Landline,0,1,0,2026-01-26,Active,4
45935,14117,4293788291,Client,Mobile,1,1,0,2025-01-28,Active,1
45936,14117,7949917714,Client,Landline,0,1,0,2025-01-28,Active,2
45937,14118,7128823713,Client,Mobile,1,1,0,2024-11-12,Active,1
45938,14118,8483481864,Client,Mobile,0,1,0,2024-11-12,Active,2
45939,14118,6491028971,Credit Bureau,Mobile,0,0,0,2024-11-12,Active,3
45940,14119,6893997839,Client,Mobile,1,1,0,2026-01-12,Active,1
45941,14119,2318038340,Client,Mobile,0,1,0,2026-01-12,Invalid,2
45942,14119,4679387109,Client,Mobile,0,1,0,2026-01-12,Active,3
45943,14120,8964352031,Client,Mobile,1,1,0,2025-10-25,Active,1
45944,14120,5160621150,Client,Mobile,0,1,0,2025-10-25,Active,2
45945,14121,7405807432,Credit Bureau,Mobile,1,0,0,2024-07-18,Active,1
45946,14121,6736140185,Client,Work,0,1,0,2024-07-18,Active,2
45947,14121,6649833409,Client,Work,0,0,0,2024-07-18,Active,3
45948,14121,9335727300,Client,Mobile,0,1,0,2024-07-18,Active,4
45949,14122,9399173263,Skip Trace,Mobile,1,1,0,2025-02-10,Active,1
45950,14122,2609078368,Skip Trace,Mobile,0,0,0,2025-02-10,Active,2
45951,14123,7285967951,Credit Bureau,Work,1,0,0,2026-01-20,Active,1
45952,14123,0572212153,Credit Bureau,Landline,0,1,0,2026-01-20,Active,2
45953,14124,5683987974,Client,Mobile,1,1,0,2024-09-08,Active,1
45954,14124,4024510388,Credit Bureau,Mobile,0,1,0,2024-09-08,Active,2
45955,14125,9447639709,Skip Trace,Mobile,1,0,0,2026-01-26,Active,1
45956,14125,3782536301,Customer Provided,Mobile,0,0,0,2026-01-26,Active,2
45957,14125,4690912500,Client,Mobile,0,1,0,2026-01-26,Active,3
45958,14125,7696648310,Credit Bureau,Landline,0,0,0,2026-01-26,Active,4
45959,14126,4380822767,Skip Trace,Work,1,1,0,2026-01-08,Active,1
45960,14126,6291229609,Client,Home,0,1,0,2026-01-08,Active,2
45961,14126,0672645567,Customer Provided,Work,0,1,0,2026-01-08,Invalid,3
45962,14126,2562723279,Skip Trace,Mobile,0,0,0,2026-01-08,Active,4
45963,14127,8451540033,Credit Bureau,Mobile,1,1,0,2025-08-10,Active,1
45964,14127,3447931398,Credit Bureau,Mobile,0,1,0,2025-08-10,Active,2
45965,14128,2147797043,Credit Bureau,Home,1,0,0,2025-06-22,Active,1
45966,14128,0887709764,Client,Mobile,0,1,0,2025-06-22,Active,2
45967,14128,8542853872,Credit Bureau,Work,0,1,0,2025-06-22,Active,3
45968,14128,1998277761,Client,Mobile,0,0,0,2025-06-22,Active,4
45969,14129,5970590177,Credit Bureau,Home,1,1,0,2026-01-27,Active,1
45970,14129,4774461716,Client,Mobile,0,1,0,2026-01-27,Active,2
45971,14130,3001134084,Client,Work,1,1,0,2026-01-02,Wrong Party,1
45972,14130,6534920098,Skip Trace,Mobile,0,1,0,2026-01-02,Active,2
45973,14130,1268333885,Client,Mobile,0,1,0,2026-01-02,Active,3
45974,14131,1954207699,Client,Landline,1,1,0,2026-01-01,Active,1
45975,14131,4937782300,Client,Mobile,0,1,0,2026-01-01,Active,2
45976,14131,1919425157,Client,Mobile,0,1,0,2026-01-01,Active,3
45977,14131,7538257947,Skip Trace,Mobile,0,1,0,2026-01-01,Disconnected,4
45978,14132,9348589080,Skip Trace,Mobile,1,1,0,2025-04-02,Active,1
45979,14132,7403008573,Credit Bureau,Mobile,0,1,0,2025-04-02,Active,2
45980,14132,4249713138,Skip Trace,Mobile,0,1,0,2025-04-02,Active,3
45981,14133,3305554036,Skip Trace,Mobile,1,1,0,2024-10-11,Active,1
45982,14133,2770419748,Credit Bureau,Mobile,0,1,0,2024-10-11,Active,2
45983,14133,3614032765,Credit Bureau,Mobile,0,1,0,2024-10-11,Active,3
45984,14134,5887685256,Client,Mobile,1,0,0,2026-01-07,Active,1
45985,14134,8437066350,Credit Bureau,Mobile,0,0,0,2026-01-07,Active,2
45986,14134,1661056302,Customer Provided,Mobile,0,1,0,2026-01-07,Invalid,3
45987,14135,1209692298,Customer Provided,Mobile,1,1,0,2025-10-11,Active,1
45988,14135,5815289799,Credit Bureau,Mobile,0,1,0,2025-10-11,Active,2
45989,14135,6836118596,Client,Home,0,1,0,2025-10-11,Active,3
45990,14136,1722576413,Customer Provided,Mobile,1,1,0,2024-08-09,Active,1
45991,14136,0679897843,Skip Trace,Landline,0,1,0,2024-08-09,Active,2
45992,14136,2016282153,Skip Trace,Mobile,0,0,0,2024-08-09,Active,3
45993,14136,7423451885,Skip Trace,Home,0,1,0,2024-08-09,Active,4
45994,14137,7937569330,Credit Bureau,Home,1,1,0,2026-01-28,Active,1
45995,14137,7703174116,Client,Mobile,0,1,0,2026-01-28,Active,2
45996,14137,8391686281,Client,Work,0,1,0,2026-01-28,Disconnected,3
45997,14138,5134522501,Client,Mobile,1,1,0,2024-09-16,Active,1
45998,14138,3534087504,Client,Home,0,1,0,2024-09-16,Disconnected,2
45999,14138,9119592623,Client,Home,0,1,0,2024-09-16,Active,3
46000,14138,1216213970,Client,Mobile,0,1,0,2024-09-16,Active,4
46001,14139,4421544324,Client,Mobile,1,1,0,2025-06-16,Active,1
46002,14139,6299792669,Client,Mobile,0,1,0,2025-06-16,Active,2
46003,14139,8663285615,Customer Provided,Home,0,1,0,2025-06-16,Active,3
46004,14140,8586581187,Skip Trace,Mobile,1,0,0,2025-03-06,Active,1
46005,14140,4070007281,Client,Mobile,0,1,0,2025-03-06,Disconnected,2
46006,14140,1583802835,Client,Landline,0,0,0,2025-03-06,Active,3
46007,14140,9326385730,Client,Mobile,0,1,0,2025-03-06,Active,4
46008,14140,1501242022,Client,Mobile,0,0,0,2025-03-06,Active,5
46009,14141,0550467510,Credit Bureau,Home,1,1,0,2026-01-14,Active,1
46010,14141,6686840006,Client,Mobile,0,1,0,2026-01-14,Active,2
46011,14141,4409433455,Client,Landline,0,0,0,2026-01-14,Active,3
46012,14142,3721563430,Customer Provided,Landline,1,1,0,2025-10-11,Active,1
46013,14142,9183840674,Skip Trace,Mobile,0,1,0,2025-10-11,Active,2
46014,14142,1668294253,Client,Mobile,0,1,1,2025-10-11,Active,3
46015,14143,5031381190,Skip Trace,Mobile,1,0,0,2024-08-20,Disconnected,1
46016,14143,5647151034,Skip Trace,Home,0,1,0,2024-08-20,Disconnected,2
46017,14143,2050249159,Credit Bureau,Mobile,0,1,0,2024-08-20,Active,3
46018,14144,9678195560,Client,Mobile,1,1,0,2025-07-19,Active,1
46019,14144,7571805714,Skip Trace,Home,0,0,1,2025-07-19,Active,2
46020,14144,8530255322,Skip Trace,Mobile,0,1,0,2025-07-19,Active,3
46021,14144,5723893559,Client,Mobile,0,1,0,2025-07-19,Active,4
46022,14144,7910896399,Client,Mobile,0,1,0,2025-07-19,Active,5
46023,14145,5761324414,Skip Trace,Mobile,1,1,0,2025-06-07,Active,1
46024,14145,3753808104,Skip Trace,Work,0,0,0,2025-06-07,Disconnected,2
46025,14145,6663835272,Credit Bureau,Mobile,0,1,0,2025-06-07,Active,3
46026,14145,6623223721,Client,Mobile,0,1,0,2025-06-07,Active,4
46027,14146,0601495124,Skip Trace,Landline,1,0,0,2026-01-28,Active,1
46028,14146,1311625518,Client,Home,0,1,0,2026-01-28,Active,2
46029,14146,8476823348,Client,Work,0,1,0,2026-01-28,Active,3
46030,14147,4309911673,Client,Home,1,1,0,2025-01-03,Active,1
46031,14147,7683510586,Client,Mobile,0,1,0,2025-01-03,Disconnected,2
46032,14147,4691622245,Client,Mobile,0,1,0,2025-01-03,Active,3
46033,14147,5187145101,Client,Mobile,0,1,0,2025-01-03,Active,4
46034,14148,6127548174,Client,Mobile,1,1,0,2025-06-28,Active,1
46035,14148,6410589970,Client,Mobile,0,1,0,2025-06-28,Active,2
46036,14148,7302093278,Credit Bureau,Mobile,0,1,0,2025-06-28,Active,3
46037,14149,2513331860,Credit Bureau,Mobile,1,1,0,2025-11-09,Disconnected,1
46038,14149,5171045153,Credit Bureau,Mobile,0,1,0,2025-11-09,Active,2
46039,14150,1095122314,Skip Trace,Work,1,0,0,2025-02-01,Active,1
46040,14150,5381399873,Client,Mobile,0,1,0,2025-02-01,Active,2
46041,14150,6751167874,Client,Landline,0,1,0,2025-02-01,Active,3
46042,14150,2105907107,Skip Trace,Mobile,0,0,0,2025-02-01,Active,4
46043,14151,1442286153,Client,Mobile,1,1,0,2024-11-14,Active,1
46044,14151,8426696827,Credit Bureau,Mobile,0,0,0,2024-11-14,Active,2
46045,14151,8088994980,Credit Bureau,Mobile,0,1,0,2024-11-14,Active,3
46046,14151,5557309861,Client,Work,0,1,0,2024-11-14,Active,4
46047,14151,3199345603,Skip Trace,Mobile,0,1,0,2024-11-14,Disconnected,5
46048,14152,5901066739,Skip Trace,Mobile,1,1,0,2024-12-18,Invalid,1
46049,14152,6436381236,Skip Trace,Work,0,1,0,2024-12-18,Invalid,2
46050,14152,5877189612,Skip Trace,Mobile,0,0,0,2024-12-18,Active,3
46051,14153,8554800865,Skip Trace,Mobile,1,0,0,2024-10-27,Invalid,1
46052,14153,9987626363,Client,Mobile,0,1,0,2024-10-27,Active,2
46053,14153,4354805511,Skip Trace,Mobile,0,1,0,2024-10-27,Active,3
46054,14153,2735350851,Client,Landline,0,1,0,2024-10-27,Active,4
46055,14153,9196735116,Client,Work,0,1,0,2024-10-27,Active,5
46056,14154,6603430471,Skip Trace,Mobile,1,1,0,2025-05-09,Disconnected,1
46057,14154,7473323380,Client,Mobile,0,1,0,2025-05-09,Active,2
46058,14154,5470103871,Client,Mobile,0,1,0,2025-05-09,Active,3
46059,14155,6469522846,Client,Home,1,1,0,2025-12-10,Active,1
46060,14155,5480131692,Client,Mobile,0,1,0,2025-12-10,Active,2
46061,14155,2267395774,Client,Mobile,0,1,0,2025-12-10,Wrong Party,3
46062,14156,5638968166,Customer Provided,Home,1,1,0,2025-08-07,Active,1
46063,14156,4206236410,Credit Bureau,Landline,0,1,0,2025-08-07,Active,2
46064,14156,2567047416,Skip Trace,Mobile,0,0,0,2025-08-07,Disconnected,3
46065,14156,4404417662,Client,Mobile,0,1,0,2025-08-07,Active,4
46066,14157,7867615793,Customer Provided,Mobile,1,1,1,2026-01-15,Active,1
46067,14157,2652802567,Credit Bureau,Work,0,1,0,2026-01-15,Active,2
46068,14157,7612400604,Client,Mobile,0,1,0,2026-01-15,Active,3
46069,14158,6537567487,Customer Provided,Mobile,1,1,0,2025-11-10,Active,1
46070,14158,5791609514,Credit Bureau,Work,0,0,1,2025-11-10,Active,2
46071,14158,7283597605,Client,Mobile,0,1,0,2025-11-10,Active,3
46072,14158,9344006877,Client,Mobile,0,1,0,2025-11-10,Active,4
46073,14159,7116796847,Skip Trace,Work,1,0,0,2025-08-17,Active,1
46074,14159,8560965779,Client,Work,0,1,0,2025-08-17,Active,2
46075,14160,8573481625,Client,Mobile,1,1,0,2026-01-27,Wrong Party,1
46076,14160,7279646669,Client,Landline,0,1,0,2026-01-27,Active,2
46077,14160,4838248996,Client,Mobile,0,0,0,2026-01-27,Active,3
46078,14161,5806508945,Skip Trace,Landline,1,0,0,2024-09-21,Active,1
46079,14161,8235131846,Client,Mobile,0,1,0,2024-09-21,Active,2
46080,14161,6080194687,Credit Bureau,Mobile,0,0,0,2024-09-21,Active,3
46081,14161,1956247060,Skip Trace,Landline,0,0,0,2024-09-21,Active,4
46082,14162,1036397909,Skip Trace,Mobile,1,1,0,2025-04-06,Active,1
46083,14162,4047403841,Credit Bureau,Mobile,0,1,0,2025-04-06,Active,2
46084,14162,3569871130,Credit Bureau,Home,0,1,0,2025-04-06,Active,3
46085,14162,0598772098,Credit Bureau,Mobile,0,0,0,2025-04-06,Active,4
46086,14163,2692642323,Client,Mobile,1,1,0,2026-01-23,Active,1
46087,14163,6190918587,Skip Trace,Mobile,0,0,0,2026-01-23,Disconnected,2
46088,14163,5243278312,Client,Home,0,0,0,2026-01-23,Active,3
46089,14164,7641662018,Client,Home,1,1,0,2024-11-23,Active,1
46090,14164,1941319982,Credit Bureau,Mobile,0,1,0,2024-11-23,Active,2
46091,14164,8494165866,Credit Bureau,Landline,0,1,0,2024-11-23,Active,3
46092,14164,5997402845,Client,Home,0,1,0,2024-11-23,Wrong Party,4
46093,14164,9750633744,Client,Mobile,0,1,0,2024-11-23,Active,5
46094,14165,9271343407,Credit Bureau,Mobile,1,0,1,2025-03-27,Active,1
46095,14165,4308862687,Client,Mobile,0,1,0,2025-03-27,Disconnected,2
46096,14165,5285097041,Credit Bureau,Mobile,0,1,0,2025-03-27,Active,3
46097,14166,2665303799,Client,Mobile,1,1,0,2024-08-23,Active,1
46098,14166,2556631217,Skip Trace,Mobile,0,0,0,2024-08-23,Active,2
46099,14166,9604835313,Client,Home,0,1,0,2024-08-23,Active,3
46100,14167,5029084825,Client,Mobile,1,1,0,2026-01-08,Active,1
46101,14167,1998281188,Client,Home,0,1,0,2026-01-08,Active,2
46102,14167,7287025918,Skip Trace,Mobile,0,1,0,2026-01-08,Disconnected,3
46103,14168,5392502121,Client,Mobile,1,1,0,2025-08-22,Disconnected,1
46104,14168,8502336878,Client,Home,0,1,0,2025-08-22,Active,2
46105,14168,9843576406,Client,Mobile,0,1,0,2025-08-22,Active,3
46106,14168,9320089982,Client,Mobile,0,1,0,2025-08-22,Disconnected,4
46107,14169,4347416013,Customer Provided,Landline,1,1,0,2026-01-27,Active,1
46108,14169,4586388052,Credit Bureau,Mobile,0,0,0,2026-01-27,Active,2
46109,14169,4885092281,Credit Bureau,Mobile,0,0,0,2026-01-27,Active,3
46110,14169,9104649085,Client,Landline,0,1,0,2026-01-27,Active,4
46111,14170,2888696927,Client,Mobile,1,1,0,2024-10-20,Invalid,1
46112,14170,0929982408,Credit Bureau,Mobile,0,1,0,2024-10-20,Active,2
46113,14170,9354029502,Skip Trace,Mobile,0,0,0,2024-10-20,Active,3
46114,14171,9720953536,Credit Bureau,Mobile,1,1,0,2026-01-06,Active,1
46115,14171,1177110892,Client,Mobile,0,1,0,2026-01-06,Active,2
46116,14171,4244216920,Client,Mobile,0,1,0,2026-01-06,Active,3
